Position;PositionIdx;Indices;Frame;Idx;Time;DnaNIntensity;SNR;Area;RecBIntensity;DnaNSpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame;RecBSpotCount
Im011;7;2-37;2;37;0.00000;3.40006e+03;2.66036e+03;2.89200;3.16415e+03;0;0.83383;3.07585;O1;NA;NA;1
Im011;7;3-0;3;0;6.00000;1.66246e+03;930.98461;2.38904;2.97125e+03;0;0.82345;2.47515;A;NA;NA;0
Im011;7;3-1;3;1;6.00000;1.72546e+03;993.98750;2.57193;3.08363e+03;1;0.89436;2.63161;B;NA;NA;0
Im011;7;3-2;3;2;6.00000;1.69493e+03;963.46006;4.20654;3.41164e+03;0;0.86915;4.30031;C;NA;NA;0
Im011;7;3-3;3;3;6.00000;1.50267e+03;771.19785;2.58336;3.24473e+03;0;0.85404;2.71877;D;NA;NA;0
Im011;7;3-4;3;4;6.00000;1.69684e+03;965.36173;2.44619;3.45838e+03;0;0.83408;2.57481;E;NA;NA;0
Im011;7;3-5;3;5;6.00000;1.74774e+03;1.01626e+03;1.64604;3.46847e+03;0;0.72409;1.84068;F;NA;NA;0
Im011;7;3-6;3;6;6.00000;1.83740e+03;1.10593e+03;4.04651;3.31880e+03;1;0.82740;4.27851;G;NA;NA;0
Im011;7;3-7;3;7;6.00000;1.30568e+03;574.20821;1.87465;3.04045e+03;0;0.75752;2.10189;I;NA;NA;0
Im011;7;3-8;3;8;6.00000;2.15447e+03;1.42299e+03;5.28104;3.69857e+03;0;0.73941;6.04321;J;NA;NA;1
Im011;7;3-9;3;9;6.00000;1.95160e+03;1.22012e+03;3.13204;3.79164e+03;1;0.82561;3.36075;K;NA;NA;1
Im011;7;3-10;3;10;6.00000;1.97690e+03;1.24542e+03;4.10366;3.67423e+03;0;0.83488;4.38833;L;NA;NA;2
Im011;7;3-11;3;11;6.00000;2.34288e+03;1.61141e+03;3.13204;3.51580e+03;0;0.88585;3.23411;M;NA;NA;0
Im011;7;3-12;3;12;6.00000;2.07085e+03;1.33937e+03;3.04060;3.60306e+03;0;0.79559;3.23144;N;NA;NA;0
Im011;7;3-13;3;13;6.00000;2.47858e+03;1.74711e+03;4.48088;3.45570e+03;0;0.87384;4.58658;O;NA;NA;0
Im011;7;3-14;3;14;6.00000;1.29756e+03;566.08451;4.14939;3.37121e+03;0;0.85553;4.28400;P;NA;NA;0
Im011;7;3-15;3;15;6.00000;2.74581e+03;2.01433e+03;2.56050;3.47838e+03;0;0.74999;2.87517;Q;NA;NA;0
Im011;7;3-16;3;16;6.00000;1.43656e+03;705.08398;2.82341;3.27492e+03;0;0.86472;2.88564;R;NA;NA;0
Im011;7;3-17;3;17;6.00000;1.57173e+03;840.25793;4.44659;3.49480e+03;0;0.92999;4.41356;S;NA;NA;0
Im011;7;3-18;3;18;6.00000;1.85241e+03;1.12093e+03;2.67481;3.31647e+03;0;0.77821;2.89410;U;NA;NA;0
Im011;7;3-19;3;19;6.00000;1.68903e+03;957.55245;2.10327;3.55986e+03;0;0.79380;2.29862;V;NA;NA;0
Im011;7;3-20;3;20;6.00000;1.67855e+03;947.07791;3.04060;3.40552e+03;0;0.96046;2.88409;W;NA;NA;0
Im011;7;3-21;3;21;6.00000;1.48529e+03;753.81316;2.26330;3.34883e+03;0;0.86136;2.21733;X;NA;NA;0
Im011;7;3-22;3;22;6.00000;1.79512e+03;1.06364e+03;1.56602;3.46163e+03;0;0.72953;1.78255;Y;NA;NA;0
Im011;7;3-23;3;23;6.00000;1.73936e+03;1.00789e+03;4.41230;3.04908e+03;0;0.83091;4.65327;Z;NA;NA;0
Im011;7;3-24;3;24;6.00000;1.70018e+03;968.71018;3.02917;3.05868e+03;0;0.77433;3.33984;A1;NA;NA;0
Im011;7;3-25;3;25;6.00000;1.80742e+03;1.07594e+03;1.58888;3.42373e+03;0;0.80778;1.64462;B1;NA;NA;0
Im011;7;3-26;3;26;6.00000;1.45291e+03;721.43473;2.90343;3.26715e+03;1;0.90511;2.81746;C1;NA;NA;0
Im011;7;3-27;3;27;6.00000;2.04454e+03;1.31306e+03;2.04612;3.08928e+03;0;0.86680;2.06587;D1;NA;NA;0
Im011;7;3-28;3;28;6.00000;1.55275e+03;821.27943;3.44068;3.31883e+03;0;0.85296;3.57886;E1;NA;NA;0
Im011;7;3-29;3;29;6.00000;1.91620e+03;1.18472e+03;1.97753;3.33671e+03;0;0.82932;2.08826;F1;NA;NA;0
Im011;7;3-30;3;30;6.00000;1.67009e+03;938.61920;2.06898;3.09251e+03;0;0.82000;2.18142;G1;NA;NA;0
Im011;7;3-31;3;31;6.00000;2.35255e+03;1.62108e+03;2.14899;3.19714e+03;0;0.76629;2.37082;I1;NA;NA;0
Im011;7;3-32;3;32;6.00000;1.82486e+03;1.09339e+03;1.89752;3.24790e+03;0;0.78229;2.04417;J1;NA;NA;0
Im011;7;3-33;3;33;6.00000;1.51333e+03;781.85206;4.65234;3.20106e+03;0;0.88357;4.77763;K1;NA;NA;1
Im011;7;3-34;3;34;6.00000;1.75782e+03;1.02634e+03;3.16634;3.24025e+03;0;0.81086;3.38332;L1;NA;NA;1
Im011;7;3-35;3;35;6.00000;1.97949e+03;1.24801e+03;4.05794;3.48724e+03;0;0.91985;3.92947;M1;NA;NA;1
Im011;7;3-36;3;36;6.00000;1.92046e+03;1.18898e+03;3.63500;3.08488e+03;0;0.81990;3.91365;N1;NA;NA;0
Im011;7;3-37;3;37;6.00000;3.02951e+03;2.29804e+03;2.89200;3.18978e+03;0;0.83383;3.07585;O1;NA;NA;1
Im011;7;4-0;4;0;8.00000;1.67164e+03;940.60697;2.38904;2.95790e+03;0;0.82345;2.47515;A;NA;NA;0
Im011;7;4-1;4;1;8.00000;1.74935e+03;1.01832e+03;2.57193;3.04752e+03;0;0.89436;2.63161;B;NA;NA;0
Im011;7;4-2;4;2;8.00000;1.72232e+03;991.28103;4.20654;3.39729e+03;0;0.86915;4.30031;C;NA;NA;0
Im011;7;4-3;4;3;8.00000;1.51117e+03;780.13396;2.58336;3.16880e+03;0;0.85404;2.71877;D;NA;NA;0
Im011;7;4-4;4;4;8.00000;1.66940e+03;938.36301;2.44619;3.46375e+03;0;0.83408;2.57481;E;NA;NA;0
Im011;7;4-5;4;5;8.00000;1.74031e+03;1.00927e+03;1.64604;3.25328e+03;0;0.72409;1.84068;F;NA;NA;0
Im011;7;4-6;4;6;8.00000;1.85119e+03;1.12016e+03;4.04651;3.29072e+03;0;0.82740;4.27851;G;NA;NA;0
Im011;7;4-7;4;7;8.00000;1.27215e+03;541.11826;1.87465;3.16474e+03;1;0.75752;2.10189;I;NA;NA;0
Im011;7;4-8;4;8;8.00000;2.22717e+03;1.49614e+03;5.28104;3.58977e+03;0;0.73941;6.04321;J;NA;NA;1
Im011;7;4-9;4;9;8.00000;1.96859e+03;1.23756e+03;3.13204;3.70337e+03;0;0.82561;3.36075;K;NA;NA;1
Im011;7;4-10;4;10;8.00000;2.01189e+03;1.28086e+03;4.10366;3.54886e+03;0;0.83488;4.38833;L;NA;NA;2
Im011;7;4-11;4;11;8.00000;2.38363e+03;1.65260e+03;3.13204;3.37393e+03;0;0.88585;3.23411;M;NA;NA;0
Im011;7;4-12;4;12;8.00000;2.16134e+03;1.43031e+03;3.04060;3.48804e+03;0;0.79559;3.23144;N;NA;NA;0
Im011;7;4-13;4;13;8.00000;2.55027e+03;1.81924e+03;4.48088;3.38963e+03;0;0.87384;4.58658;O;NA;NA;0
Im011;7;4-14;4;14;8.00000;1.34447e+03;613.43138;4.14939;3.36664e+03;0;0.85553;4.28400;P;NA;NA;0
Im011;7;4-15;4;15;8.00000;2.89869e+03;2.16765e+03;2.56050;3.37183e+03;0;0.74999;2.87517;Q;NA;NA;0
Im011;7;4-16;4;16;8.00000;1.46252e+03;731.48808;2.82341;3.23973e+03;0;0.86472;2.88564;R;NA;NA;0
Im011;7;4-17;4;17;8.00000;1.58754e+03;856.50566;4.44659;3.42922e+03;0;0.92999;4.41356;S;NA;NA;0
Im011;7;4-18;4;18;8.00000;1.90884e+03;1.17780e+03;2.67481;3.25156e+03;0;0.77821;2.89410;U;NA;NA;0
Im011;7;4-19;4;19;8.00000;1.76250e+03;1.03147e+03;2.10327;3.51349e+03;0;0.79380;2.29862;V;NA;NA;0
Im011;7;4-20;4;20;8.00000;1.72064e+03;989.60867;3.04060;3.44330e+03;0;0.96046;2.88409;W;NA;NA;0
Im011;7;4-21;4;21;8.00000;1.53352e+03;802.48097;2.26330;3.24779e+03;0;0.86136;2.21733;X;NA;NA;0
Im011;7;4-22;4;22;8.00000;1.87982e+03;1.14878e+03;1.56602;3.60925e+03;0;0.72953;1.78255;Y;NA;NA;0
Im011;7;4-23;4;23;8.00000;1.75104e+03;1.02000e+03;4.41230;2.98405e+03;0;0.83091;4.65327;Z;NA;NA;0
Im011;7;4-24;4;24;8.00000;1.73470e+03;1.00367e+03;3.02917;3.00462e+03;0;0.77433;3.33984;A1;NA;NA;0
Im011;7;4-25;4;25;8.00000;1.83915e+03;1.10812e+03;1.58888;3.31412e+03;0;0.80778;1.64462;B1;NA;NA;0
Im011;7;4-26;4;26;8.00000;1.51727e+03;786.23747;2.90343;3.21494e+03;0;0.90511;2.81746;C1;NA;NA;0
Im011;7;4-27;4;27;8.00000;2.05194e+03;1.32090e+03;2.04612;3.08782e+03;0;0.86680;2.06587;D1;NA;NA;0
Im011;7;4-28;4;28;8.00000;1.60327e+03;872.23492;3.44068;3.33953e+03;0;0.85296;3.57886;E1;NA;NA;0
Im011;7;4-29;4;29;8.00000;1.98540e+03;1.25437e+03;1.97753;3.35418e+03;0;0.82932;2.08826;F1;NA;NA;0
Im011;7;4-30;4;30;8.00000;1.69224e+03;961.20891;2.06898;3.10470e+03;0;0.82000;2.18142;G1;NA;NA;0
Im011;7;4-31;4;31;8.00000;2.38285e+03;1.65181e+03;2.14899;3.19857e+03;0;0.76629;2.37082;I1;NA;NA;0
Im011;7;4-32;4;32;8.00000;1.88947e+03;1.15844e+03;1.89752;3.28302e+03;0;0.78229;2.04417;J1;NA;NA;0
Im011;7;4-33;4;33;8.00000;1.56117e+03;830.13781;4.65234;3.12555e+03;0;0.88357;4.77763;K1;NA;NA;0
Im011;7;4-34;4;34;8.00000;1.81388e+03;1.08285e+03;3.16634;3.18621e+03;0;0.81086;3.38332;L1;NA;NA;1
Im011;7;4-35;4;35;8.00000;2.00515e+03;1.27412e+03;4.05794;3.35904e+03;0;0.91985;3.92947;M1;NA;NA;0
Im011;7;4-36;4;36;8.00000;1.92876e+03;1.19773e+03;3.63500;3.07387e+03;0;0.81990;3.91365;N1;NA;NA;0
Im011;7;4-37;4;37;8.00000;3.04531e+03;2.31427e+03;2.89200;3.09583e+03;0;0.83383;3.07585;O1;NA;NA;1
Im011;7;5-0;5;0;10.00000;1.62597e+03;903.77644;2.38904;2.87861e+03;0;0.82345;2.47515;A;NA;NA;0
Im011;7;5-1;5;1;10.00000;1.61156e+03;889.36549;2.57193;2.98463e+03;1;0.89436;2.63161;B;NA;NA;0
Im011;7;5-2;5;2;10.00000;1.60228e+03;880.08982;4.20654;3.25745e+03;1;0.86915;4.30031;C;NA;NA;1
Im011;7;5-3;5;3;10.00000;1.45214e+03;729.95153;2.58336;3.10840e+03;0;0.85404;2.71877;D;NA;NA;0
Im011;7;5-4;5;4;10.00000;1.63529e+03;913.10432;2.44619;3.31969e+03;0;0.83408;2.57481;E;NA;NA;0
Im011;7;5-5;5;5;10.00000;1.68085e+03;958.66410;1.64604;2.99641e+03;0;0.72409;1.84068;F;NA;NA;0
Im011;7;5-6;5;6;10.00000;1.72867e+03;1.00648e+03;4.04651;3.10858e+03;0;0.82740;4.27851;G;NA;NA;1
Im011;7;5-7;5;7;10.00000;1.24839e+03;526.20018;1.87465;3.04654e+03;1;0.75752;2.10189;I;NA;NA;0
Im011;7;5-8;5;8;10.00000;2.06162e+03;1.33943e+03;5.28104;3.49417e+03;0;0.73941;6.04321;J;NA;NA;1
Im011;7;5-9;5;9;10.00000;1.88806e+03;1.16587e+03;3.13204;3.56737e+03;0;0.82561;3.36075;K;NA;NA;1
Im011;7;5-10;5;10;10.00000;1.89415e+03;1.17196e+03;4.10366;3.41594e+03;0;0.83488;4.38833;L;NA;NA;1
Im011;7;5-11;5;11;10.00000;2.22793e+03;1.50574e+03;3.13204;3.24578e+03;0;0.88585;3.23411;M;NA;NA;0
Im011;7;5-12;5;12;10.00000;2.01769e+03;1.29550e+03;3.04060;3.35750e+03;0;0.79559;3.23144;N;NA;NA;0
Im011;7;5-13;5;13;10.00000;2.33402e+03;1.61183e+03;4.48088;3.28240e+03;1;0.87384;4.58658;O;NA;NA;0
Im011;7;5-14;5;14;10.00000;1.30334e+03;581.14602;4.14939;3.22678e+03;0;0.85553;4.28400;P;NA;NA;0
Im011;7;5-15;5;15;10.00000;2.66167e+03;1.93948e+03;2.56050;3.28224e+03;0;0.74999;2.87517;Q;NA;NA;0
Im011;7;5-16;5;16;10.00000;1.38179e+03;659.60345;2.82341;3.14273e+03;0;0.86472;2.88564;R;NA;NA;1
Im011;7;5-17;5;17;10.00000;1.52396e+03;801.76880;4.44659;3.29129e+03;0;0.92999;4.41356;S;NA;NA;0
Im011;7;5-18;5;18;10.00000;1.81409e+03;1.09190e+03;2.67481;3.15104e+03;0;0.77821;2.89410;U;NA;NA;0
Im011;7;5-19;5;19;10.00000;1.66053e+03;938.34254;2.10327;3.33458e+03;1;0.79380;2.29862;V;NA;NA;0
Im011;7;5-20;5;20;10.00000;1.58918e+03;866.99038;3.04060;3.38943e+03;0;0.96046;2.88409;W;NA;NA;0
Im011;7;5-21;5;21;10.00000;1.46641e+03;744.22407;2.26330;3.13626e+03;0;0.86136;2.21733;X;NA;NA;0
Im011;7;5-22;5;22;10.00000;1.81444e+03;1.09225e+03;1.56602;3.41864e+03;0;0.72953;1.78255;Y;NA;NA;1
Im011;7;5-23;5;23;10.00000;1.65520e+03;933.01460;4.41230;2.87048e+03;0;0.83091;4.65327;Z;NA;NA;0
Im011;7;5-24;5;24;10.00000;1.57891e+03;856.71937;3.02917;2.92677e+03;0;0.77433;3.33984;A1;NA;NA;0
Im011;7;5-25;5;25;10.00000;1.74940e+03;1.02721e+03;1.58888;3.20790e+03;0;0.80778;1.64462;B1;NA;NA;0
Im011;7;5-26;5;26;10.00000;1.43236e+03;710.17214;2.90343;3.06285e+03;0;0.90511;2.81746;C1;NA;NA;0
Im011;7;5-27;5;27;10.00000;1.91472e+03;1.19253e+03;2.04612;2.96782e+03;0;0.86680;2.06587;D1;NA;NA;0
Im011;7;5-28;5;28;10.00000;1.47441e+03;752.22189;3.44068;3.27150e+03;0;0.85296;3.57886;E1;NA;NA;0
Im011;7;5-29;5;29;10.00000;1.90259e+03;1.18040e+03;1.97753;3.17852e+03;0;0.82932;2.08826;F1;NA;NA;0
Im011;7;5-30;5;30;10.00000;1.64912e+03;926.92595;2.06898;2.97854e+03;0;0.82000;2.18142;G1;NA;NA;0
Im011;7;5-31;5;31;10.00000;2.25246e+03;1.53027e+03;2.14899;3.06459e+03;0;0.76629;2.37082;I1;NA;NA;0
Im011;7;5-32;5;32;10.00000;1.73816e+03;1.01597e+03;1.89752;3.14048e+03;0;0.78229;2.04417;J1;NA;NA;0
Im011;7;5-33;5;33;10.00000;1.46404e+03;741.84679;4.65234;3.05548e+03;0;0.88357;4.77763;K1;NA;NA;0
Im011;7;5-34;5;34;10.00000;1.69106e+03;968.87130;3.16634;3.09026e+03;0;0.81086;3.38332;L1;NA;NA;1
Im011;7;5-35;5;35;10.00000;1.90346e+03;1.18127e+03;4.05794;3.28271e+03;0;0.91985;3.92947;M1;NA;NA;0
Im011;7;5-36;5;36;10.00000;1.79886e+03;1.07667e+03;3.63500;2.90204e+03;0;0.81990;3.91365;N1;NA;NA;0
Im011;7;5-37;5;37;10.00000;2.86059e+03;2.13840e+03;2.89200;2.99394e+03;0;0.83383;3.07585;O1;NA;NA;1
Im011;7;6-0;6;0;12.00000;1.55843e+03;838.78121;2.38904;2.92814e+03;0;0.82345;2.47515;A;NA;NA;0
Im011;7;6-1;6;1;12.00000;1.63754e+03;917.89315;2.57193;3.00115e+03;0;0.89436;2.63161;B;NA;NA;0
Im011;7;6-2;6;2;12.00000;1.59212e+03;872.47494;4.20654;3.33639e+03;0;0.86915;4.30031;C;NA;NA;1
Im011;7;6-3;6;3;12.00000;1.41787e+03;698.22263;2.58336;3.16514e+03;0;0.85404;2.71877;D;NA;NA;0
Im011;7;6-4;6;4;12.00000;1.57136e+03;851.71518;2.44619;3.38692e+03;1;0.83408;2.57481;E;NA;NA;0
Im011;7;6-5;6;5;12.00000;1.69176e+03;972.11232;1.64604;3.25744e+03;0;0.72409;1.84068;F;NA;NA;0
Im011;7;6-6;6;6;12.00000;1.70147e+03;981.82147;4.04651;3.21163e+03;0;0.82740;4.27851;G;NA;NA;1
Im011;7;6-7;6;7;12.00000;1.22370e+03;504.05049;1.87465;2.91919e+03;0;0.75752;2.10189;I;NA;NA;0
Im011;7;6-8;6;8;12.00000;2.05127e+03;1.33163e+03;5.28104;3.48629e+03;0;0.73941;6.04321;J;NA;NA;1
Im011;7;6-9;6;9;12.00000;1.88238e+03;1.16273e+03;3.13204;3.62470e+03;0;0.82561;3.36075;K;NA;NA;1
Im011;7;6-10;6;10;12.00000;1.88401e+03;1.16436e+03;4.10366;3.51740e+03;0;0.83488;4.38833;L;NA;NA;1
Im011;7;6-11;6;11;12.00000;2.22694e+03;1.50729e+03;3.13204;3.40905e+03;0;0.88585;3.23411;M;NA;NA;0
Im011;7;6-12;6;12;12.00000;1.95738e+03;1.23774e+03;3.04060;3.39136e+03;0;0.79559;3.23144;N;NA;NA;0
Im011;7;6-13;6;13;12.00000;2.35921e+03;1.63957e+03;4.48088;3.34721e+03;1;0.87384;4.58658;O;NA;NA;0
Im011;7;6-14;6;14;12.00000;1.29587e+03;576.22314;4.14939;3.30862e+03;0;0.85553;4.28400;P;NA;NA;0
Im011;7;6-15;6;15;12.00000;2.61946e+03;1.89981e+03;2.56050;3.30344e+03;0;0.74999;2.87517;Q;NA;NA;0
Im011;7;6-16;6;16;12.00000;1.44160e+03;721.95861;2.82341;3.11826e+03;0;0.86472;2.88564;R;NA;NA;0
Im011;7;6-17;6;17;12.00000;1.47927e+03;759.62786;4.44659;3.38313e+03;0;0.92999;4.41356;S;NA;NA;0
Im011;7;6-18;6;18;12.00000;1.83300e+03;1.11336e+03;2.67481;3.23603e+03;0;0.77821;2.89410;U;NA;NA;0
Im011;7;6-19;6;19;12.00000;1.69007e+03;970.42602;2.10327;3.44705e+03;0;0.79380;2.29862;V;NA;NA;0
Im011;7;6-20;6;20;12.00000;1.62491e+03;905.26139;3.04060;3.34110e+03;0;0.96046;2.88409;W;NA;NA;0
Im011;7;6-21;6;21;12.00000;1.47023e+03;750.58264;2.26330;3.20589e+03;1;0.86136;2.21733;X;NA;NA;0
Im011;7;6-22;6;22;12.00000;1.81406e+03;1.09441e+03;1.56602;3.33770e+03;0;0.72953;1.78255;Y;NA;NA;0
Im011;7;6-23;6;23;12.00000;1.61764e+03;897.99786;4.41230;2.88801e+03;0;0.83091;4.65327;Z;NA;NA;0
Im011;7;6-24;6;24;12.00000;1.58744e+03;867.79688;3.02917;2.95439e+03;0;0.77433;3.33984;A1;NA;NA;0
Im011;7;6-25;6;25;12.00000;1.66567e+03;946.02444;1.58888;3.29044e+03;0;0.80778;1.64462;B1;NA;NA;0
Im011;7;6-26;6;26;12.00000;1.41987e+03;700.22939;2.90343;3.10691e+03;0;0.90511;2.81746;C1;NA;NA;0
Im011;7;6-27;6;27;12.00000;1.97853e+03;1.25888e+03;2.04612;3.00667e+03;0;0.86680;2.06587;D1;NA;NA;0
Im011;7;6-28;6;28;12.00000;1.48597e+03;766.32879;3.44068;3.30135e+03;0;0.85296;3.57886;E1;NA;NA;0
Im011;7;6-29;6;29;12.00000;1.92158e+03;1.20194e+03;1.97753;3.15036e+03;0;0.82932;2.08826;F1;NA;NA;0
Im011;7;6-30;6;30;12.00000;1.59545e+03;875.80841;2.06898;3.01711e+03;0;0.82000;2.18142;G1;NA;NA;0
Im011;7;6-31;6;31;12.00000;2.23455e+03;1.51491e+03;2.14899;3.10286e+03;0;0.76629;2.37082;I1;NA;NA;0
Im011;7;6-32;6;32;12.00000;1.79754e+03;1.07789e+03;1.89752;3.24086e+03;0;0.78229;2.04417;J1;NA;NA;0
Im011;7;6-33;6;33;12.00000;1.48722e+03;767.57404;4.65234;3.09394e+03;0;0.88357;4.77763;K1;NA;NA;1
Im011;7;6-34;6;34;12.00000;1.66888e+03;949.23263;3.16634;3.18058e+03;0;0.81086;3.38332;L1;NA;NA;1
Im011;7;6-35;6;35;12.00000;1.85352e+03;1.13387e+03;4.05794;3.26375e+03;0;0.91985;3.92947;M1;NA;NA;1
Im011;7;6-36;6;36;12.00000;1.80703e+03;1.08738e+03;3.63500;2.97329e+03;0;0.81990;3.91365;N1;NA;NA;0
Im011;7;6-37;6;37;12.00000;2.86477e+03;2.14512e+03;2.89200;3.06164e+03;0;0.83383;3.07585;O1;NA;NA;1
Im011;7;7-0;7;0;14.00000;1.54503e+03;830.21048;2.38904;2.90296e+03;0;0.82345;2.47515;A;NA;NA;0
Im011;7;7-1;7;1;14.00000;1.56593e+03;851.11067;2.57193;3.01607e+03;0;0.89436;2.63161;B;NA;NA;0
Im011;7;7-2;7;2;14.00000;1.54682e+03;832.00515;4.20654;3.30051e+03;0;0.86915;4.30031;C;NA;NA;0
Im011;7;7-3;7;3;14.00000;1.38652e+03;671.70390;2.58336;3.10691e+03;0;0.85404;2.71877;D;NA;NA;0
Im011;7;7-4;7;4;14.00000;1.56051e+03;845.69580;2.44619;3.28487e+03;0;0.83408;2.57481;E;NA;NA;0
Im011;7;7-5;7;5;14.00000;1.61393e+03;899.11233;1.64604;3.21019e+03;0;0.72409;1.84068;F;NA;NA;0
Im011;7;7-6;7;6;14.00000;1.66850e+03;953.67895;4.04651;3.18562e+03;0;0.82740;4.27851;G;NA;NA;1
Im011;7;7-7;7;7;14.00000;1.20085e+03;486.02934;1.87465;2.91709e+03;0;0.75752;2.10189;I;NA;NA;0
Im011;7;7-8;7;8;14.00000;1.97362e+03;1.25880e+03;5.28104;3.46900e+03;1;0.73941;6.04321;J;NA;NA;1
Im011;7;7-9;7;9;14.00000;1.83065e+03;1.11583e+03;3.13204;3.53137e+03;0;0.82561;3.36075;K;NA;NA;1
Im011;7;7-10;7;10;14.00000;1.85047e+03;1.13565e+03;4.10366;3.45618e+03;1;0.83488;4.38833;L;NA;NA;1
Im011;7;7-11;7;11;14.00000;2.12880e+03;1.41398e+03;3.13204;3.24916e+03;1;0.88585;3.23411;M;NA;NA;0
Im011;7;7-12;7;12;14.00000;1.87175e+03;1.15693e+03;3.04060;3.43131e+03;0;0.79559;3.23144;N;NA;NA;0
Im011;7;7-13;7;13;14.00000;2.21644e+03;1.50162e+03;4.48088;3.30060e+03;0;0.87384;4.58658;O;NA;NA;0
Im011;7;7-14;7;14;14.00000;1.26456e+03;549.73825;4.14939;3.23027e+03;0;0.85553;4.28400;P;NA;NA;0
Im011;7;7-15;7;15;14.00000;2.48412e+03;1.76930e+03;2.56050;3.26476e+03;0;0.74999;2.87517;Q;NA;NA;0
Im011;7;7-16;7;16;14.00000;1.38464e+03;669.82145;2.82341;3.12047e+03;0;0.86472;2.88564;R;NA;NA;0
Im011;7;7-17;7;17;14.00000;1.45699e+03;742.17664;4.44659;3.36463e+03;0;0.92999;4.41356;S;NA;NA;0
Im011;7;7-18;7;18;14.00000;1.72837e+03;1.01355e+03;2.67481;3.19573e+03;0;0.77821;2.89410;U;NA;NA;0
Im011;7;7-19;7;19;14.00000;1.60836e+03;893.54047;2.10327;3.40052e+03;0;0.79380;2.29862;V;NA;NA;0
Im011;7;7-20;7;20;14.00000;1.56238e+03;847.56148;3.04060;3.25991e+03;0;0.96046;2.88409;W;NA;NA;0
Im011;7;7-21;7;21;14.00000;1.39609e+03;681.26764;2.26330;3.17315e+03;0;0.86136;2.21733;X;NA;NA;0
Im011;7;7-22;7;22;14.00000;1.75609e+03;1.04128e+03;1.56602;3.31673e+03;0;0.72953;1.78255;Y;NA;NA;0
Im011;7;7-23;7;23;14.00000;1.61210e+03;897.28281;4.41230;2.89007e+03;0;0.83091;4.65327;Z;NA;NA;0
Im011;7;7-24;7;24;14.00000;1.53937e+03;824.55536;3.02917;2.97895e+03;0;0.77433;3.33984;A1;NA;NA;0
Im011;7;7-25;7;25;14.00000;1.66615e+03;951.33286;1.58888;3.28613e+03;0;0.80778;1.64462;B1;NA;NA;0
Im011;7;7-26;7;26;14.00000;1.42785e+03;713.03611;2.90343;3.10652e+03;0;0.90511;2.81746;C1;NA;NA;0
Im011;7;7-27;7;27;14.00000;1.87718e+03;1.16237e+03;2.04612;2.96822e+03;0;0.86680;2.06587;D1;NA;NA;0
Im011;7;7-28;7;28;14.00000;1.43999e+03;725.17513;3.44068;3.31658e+03;0;0.85296;3.57886;E1;NA;NA;0
Im011;7;7-29;7;29;14.00000;1.89684e+03;1.18203e+03;1.97753;3.18316e+03;0;0.82932;2.08826;F1;NA;NA;0
Im011;7;7-30;7;30;14.00000;1.58614e+03;871.32542;2.06898;3.04510e+03;0;0.82000;2.18142;G1;NA;NA;0
Im011;7;7-31;7;31;14.00000;2.15807e+03;1.44325e+03;2.14899;3.10645e+03;0;0.76629;2.37082;I1;NA;NA;0
Im011;7;7-32;7;32;14.00000;1.73298e+03;1.01816e+03;1.89752;3.14440e+03;0;0.78229;2.04417;J1;NA;NA;0
Im011;7;7-33;7;33;14.00000;1.44464e+03;729.81814;4.65234;3.10268e+03;0;0.88357;4.77763;K1;NA;NA;1
Im011;7;7-34;7;34;14.00000;1.64408e+03;929.26120;3.16634;3.11035e+03;0;0.81086;3.38332;L1;NA;NA;1
Im011;7;7-35;7;35;14.00000;1.82543e+03;1.11062e+03;4.05794;3.17180e+03;0;0.91985;3.92947;M1;NA;NA;1
Im011;7;7-36;7;36;14.00000;1.73587e+03;1.02105e+03;3.63500;2.98341e+03;0;0.81990;3.91365;N1;NA;NA;0
Im011;7;7-37;7;37;14.00000;2.76528e+03;2.05047e+03;2.89200;2.97097e+03;0;0.83383;3.07585;O1;NA;NA;1
Im011;7;8-0;8;0;16.00000;1.49124e+03;779.10680;2.38904;2.88722e+03;0;0.82345;2.47515;A;NA;NA;0
Im011;7;8-1;8;1;16.00000;1.52479e+03;812.65868;2.57193;2.96740e+03;0;0.89436;2.63161;B;NA;NA;0
Im011;7;8-2;8;2;16.00000;1.49118e+03;779.04420;4.20654;3.27040e+03;0;0.86915;4.30031;C;NA;NA;0
Im011;7;8-3;8;3;16.00000;1.34458e+03;632.44721;2.58336;3.08382e+03;0;0.85404;2.71877;D;NA;NA;0
Im011;7;8-4;8;4;16.00000;1.51011e+03;797.97505;2.44619;3.26998e+03;0;0.83408;2.57481;E;NA;NA;0
Im011;7;8-5;8;5;16.00000;1.50734e+03;795.20785;1.64604;3.18558e+03;0;0.72409;1.84068;F;NA;NA;0
Im011;7;8-6;8;6;16.00000;1.59668e+03;884.54271;4.04651;3.11355e+03;0;0.82740;4.27851;G;NA;NA;0
Im011;7;8-7;8;7;16.00000;1.20252e+03;490.39196;1.87465;2.82895e+03;1;0.75752;2.10189;I;NA;NA;0
Im011;7;8-8;8;8;16.00000;1.89682e+03;1.18469e+03;5.28104;3.42542e+03;0;0.73941;6.04321;J;NA;NA;1
Im011;7;8-9;8;9;16.00000;1.78603e+03;1.07389e+03;3.13204;3.52972e+03;0;0.82561;3.36075;K;NA;NA;0
