Position;PositionIdx;Indices;Frame;Idx;Time;DnaNIntensity;SNR;Area;RecBIntensity;DnaNSpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame;RecBSpotCount
Im014;12;22-8;22;8;44.00000;1.38237e+03;731.38024;3.49783;3.86791e+03;1;0.77173;3.83589;J;NA;NA;0
Im014;12;22-9;22;9;44.00000;1.47170e+03;820.71264;1.44028;3.64999e+03;0;0.60421;1.81637;K;NA;NA;0
Im014;12;22-10;22;10;44.00000;1.42358e+03;772.59531;1.69176;4.10408e+03;0;0.60620;2.18460;L;NA;NA;1
Im014;12;22-11;22;11;44.00000;1.48510e+03;834.11783;2.53764;3.28317e+03;1;0.67590;2.96016;M;NA;NA;0
Im014;12;22-12;22;12;44.00000;1.27089e+03;619.89994;3.20063;4.16364e+03;0;0.88418;3.25492;N;NA;NA;0
Im014;12;22-13;22;13;44.00000;1.29255e+03;641.56012;2.36618;3.64044e+03;0;0.81765;2.53208;O;NA;NA;0
Im014;12;22-14;22;14;44.00000;1.42330e+03;772.30923;4.57233;3.29579e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;22-15;22;15;44.00000;1.24748e+03;596.49261;3.96649;3.13712e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;22-16;22;16;44.00000;1.15559e+03;504.60043;2.65195;3.39625e+03;1;0.81118;2.87716;R;NA;NA;1
Im014;12;22-17;22;17;44.00000;1.28998e+03;638.99188;2.04612;3.18322e+03;0;0.89843;2.06141;S;NA;NA;0
Im014;12;22-18;22;18;44.00000;1.02361e+03;372.62566;2.00039;3.38065e+03;0;0.85936;2.05621;U;NA;NA;1
Im014;12;22-19;22;19;44.00000;1.59616e+03;945.17332;3.01774;3.31086e+03;0;0.85342;3.17535;V;NA;NA;0
Im014;12;22-20;22;20;44.00000;1.28697e+03;635.98111;3.45211;3.25698e+03;0;0.91152;3.43582;W;NA;NA;0
Im014;12;22-21;22;21;44.00000;1.30260e+03;651.60932;3.72645;3.06293e+03;0;0.85570;3.87446;X;NA;NA;0
Im014;12;23-0;23;0;46.00000;1.23499e+03;587.51904;3.96649;3.34471e+03;0;0.87750;4.09202;A;NA;NA;1
Im014;12;23-1;23;1;46.00000;1.34320e+03;695.72637;3.26921;3.46247e+03;0;0.74646;3.76607;B;NA;NA;0
Im014;12;23-2;23;2;46.00000;1.31644e+03;668.96783;3.00630;3.56651e+03;0;0.78976;3.37905;C;NA;NA;0
Im014;12;23-3;23;3;46.00000;1.22043e+03;572.95719;3.34923;3.59196e+03;0;0.81898;3.62597;D;NA;NA;0
Im014;12;23-4;23;4;46.00000;1.15681e+03;509.34222;2.54907;3.67451e+03;0;0.78360;2.81083;E;NA;NA;0
Im014;12;23-5;23;5;46.00000;1.70850e+03;1.06103e+03;3.01774;3.78286e+03;0;0.82817;3.19954;F;NA;NA;0
Im014;12;23-6;23;6;46.00000;1.53390e+03;886.43056;3.20063;3.54040e+03;0;0.91364;3.17521;G;NA;NA;0
Im014;12;23-7;23;7;46.00000;1.55131e+03;903.84091;2.65195;3.58528e+03;0;0.83144;2.77160;I;NA;NA;0
Im014;12;23-8;23;8;46.00000;1.36976e+03;722.29200;3.49783;3.88518e+03;0;0.77173;3.83589;J;NA;NA;0
Im014;12;23-9;23;9;46.00000;1.45300e+03;805.53056;1.44028;3.53071e+03;0;0.60421;1.81637;K;NA;NA;0
Im014;12;23-10;23;10;46.00000;1.40162e+03;754.15219;1.69176;4.13093e+03;0;0.60620;2.18460;L;NA;NA;1
Im014;12;23-11;23;11;46.00000;1.48307e+03;835.59813;2.53764;3.30017e+03;0;0.67590;2.96016;M;NA;NA;0
Im014;12;23-12;23;12;46.00000;1.28486e+03;637.38771;3.20063;4.23008e+03;0;0.88418;3.25492;N;NA;NA;0
Im014;12;23-13;23;13;46.00000;1.33375e+03;686.27936;2.36618;3.63991e+03;1;0.81765;2.53208;O;NA;NA;0
Im014;12;23-14;23;14;46.00000;1.42418e+03;776.71306;4.57233;3.28253e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;23-15;23;15;46.00000;1.24710e+03;599.62567;3.96649;3.14373e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;23-16;23;16;46.00000;1.15122e+03;503.74608;2.65195;3.38786e+03;0;0.81118;2.87716;R;NA;NA;1
Im014;12;23-17;23;17;46.00000;1.25638e+03;608.91045;2.04612;3.25158e+03;0;0.89843;2.06141;S;NA;NA;1
Im014;12;23-18;23;18;46.00000;1.05862e+03;411.14771;2.00039;3.15409e+03;0;0.85936;2.05621;U;NA;NA;1
Im014;12;23-19;23;19;46.00000;1.58806e+03;940.59496;3.01774;3.32570e+03;0;0.85342;3.17535;V;NA;NA;0
Im014;12;23-20;23;20;46.00000;1.30003e+03;652.56037;3.45211;3.26858e+03;0;0.91152;3.43582;W;NA;NA;0
Im014;12;23-21;23;21;46.00000;1.31213e+03;664.65940;3.72645;3.08848e+03;0;0.85570;3.87446;X;NA;NA;0
Im014;12;24-0;24;0;48.00000;1.18852e+03;541.75048;3.96649;3.25280e+03;0;0.87750;4.09202;A;NA;NA;1
Im014;12;24-1;24;1;48.00000;1.34551e+03;698.74574;3.26921;3.38209e+03;0;0.74646;3.76607;B;NA;NA;0
Im014;12;24-2;24;2;48.00000;1.30037e+03;653.60057;3.00630;3.44521e+03;0;0.78976;3.37905;C;NA;NA;0
Im014;12;24-3;24;3;48.00000;1.20749e+03;560.71980;3.34923;3.46475e+03;0;0.81898;3.62597;D;NA;NA;0
Im014;12;24-4;24;4;48.00000;1.14962e+03;502.85507;2.54907;3.52116e+03;0;0.78360;2.81083;E;NA;NA;0
Im014;12;24-5;24;5;48.00000;1.65934e+03;1.01257e+03;3.01774;3.70664e+03;0;0.82817;3.19954;F;NA;NA;0
Im014;12;24-6;24;6;48.00000;1.50508e+03;858.30675;3.20063;3.44311e+03;0;0.91364;3.17521;G;NA;NA;0
Im014;12;24-7;24;7;48.00000;1.52154e+03;874.77485;2.65195;3.48197e+03;0;0.83144;2.77160;I;NA;NA;0
Im014;12;24-8;24;8;48.00000;1.32782e+03;681.05201;3.49783;3.85911e+03;0;0.77173;3.83589;J;NA;NA;0
Im014;12;24-9;24;9;48.00000;1.45038e+03;803.61270;1.44028;3.46267e+03;1;0.60421;1.81637;K;NA;NA;0
Im014;12;24-10;24;10;48.00000;1.37495e+03;728.17770;1.69176;4.09802e+03;0;0.60620;2.18460;L;NA;NA;1
Im014;12;24-11;24;11;48.00000;1.44442e+03;797.65517;2.53764;3.25017e+03;1;0.67590;2.96016;M;NA;NA;0
Im014;12;24-12;24;12;48.00000;1.28004e+03;633.27104;3.20063;4.11205e+03;0;0.88418;3.25492;N;NA;NA;1
Im014;12;24-13;24;13;48.00000;1.32929e+03;682.52644;2.36618;3.42905e+03;0;0.81765;2.53208;O;NA;NA;0
Im014;12;24-14;24;14;48.00000;1.41536e+03;768.58675;4.57233;3.19087e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;24-15;24;15;48.00000;1.24718e+03;600.41331;3.96649;3.07211e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;24-16;24;16;48.00000;1.12250e+03;475.73606;2.65195;3.34083e+03;0;0.81118;2.87716;R;NA;NA;1
Im014;12;24-17;24;17;48.00000;1.24110e+03;594.33231;2.04612;3.11247e+03;0;0.89843;2.06141;S;NA;NA;0
Im014;12;24-18;24;18;48.00000;1.02906e+03;382.28889;2.00039;3.02154e+03;0;0.85936;2.05621;U;NA;NA;0
Im014;12;24-19;24;19;48.00000;1.57244e+03;925.67114;3.01774;3.26218e+03;0;0.85342;3.17535;V;NA;NA;0
Im014;12;24-20;24;20;48.00000;1.29822e+03;651.44698;3.45211;3.19030e+03;0;0.91152;3.43582;W;NA;NA;0
Im014;12;24-21;24;21;48.00000;1.28478e+03;638.01089;3.72645;3.01346e+03;0;0.85570;3.87446;X;NA;NA;1
Im014;12;25-0;25;0;50.00000;1.21093e+03;565.74418;3.96649;3.35393e+03;0;0.87750;4.09202;A;NA;NA;1
Im014;12;25-1;25;1;50.00000;1.35697e+03;711.78476;3.26921;3.45282e+03;0;0.74646;3.76607;B;NA;NA;0
Im014;12;25-2;25;2;50.00000;1.29521e+03;650.02535;3.00630;3.58567e+03;0;0.78976;3.37905;C;NA;NA;0
Im014;12;25-3;25;3;50.00000;1.21084e+03;565.65582;3.34923;3.56017e+03;0;0.81898;3.62597;D;NA;NA;0
Im014;12;25-4;25;4;50.00000;1.14246e+03;497.27811;2.54907;3.60392e+03;0;0.78360;2.81083;E;NA;NA;0
Im014;12;25-5;25;5;50.00000;1.69328e+03;1.04809e+03;3.01774;3.80242e+03;0;0.82817;3.19954;F;NA;NA;0
Im014;12;25-6;25;6;50.00000;1.49337e+03;848.18408;3.20063;3.53909e+03;0;0.91364;3.17521;G;NA;NA;0
Im014;12;25-7;25;7;50.00000;1.50858e+03;863.39381;2.65195;3.58969e+03;0;0.83144;2.77160;I;NA;NA;0
Im014;12;25-8;25;8;50.00000;1.30654e+03;661.35871;3.49783;3.86305e+03;0;0.77173;3.83589;J;NA;NA;1
Im014;12;25-9;25;9;50.00000;1.38772e+03;742.53845;1.44028;3.50366e+03;0;0.60421;1.81637;K;NA;NA;0
Im014;12;25-10;25;10;50.00000;1.36839e+03;723.20812;1.69176;4.12607e+03;0;0.60620;2.18460;L;NA;NA;1
Im014;12;25-11;25;11;50.00000;1.43977e+03;794.59100;2.53764;3.31455e+03;0;0.67590;2.96016;M;NA;NA;0
Im014;12;25-12;25;12;50.00000;1.23151e+03;586.32694;3.20063;4.22633e+03;0;0.88418;3.25492;N;NA;NA;0
Im014;12;25-13;25;13;50.00000;1.27378e+03;628.59400;2.36618;3.51521e+03;0;0.81765;2.53208;O;NA;NA;0
Im014;12;25-14;25;14;50.00000;1.39356e+03;748.37872;4.57233;3.29528e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;25-15;25;15;50.00000;1.23547e+03;590.28597;3.96649;3.15112e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;25-16;25;16;50.00000;1.10642e+03;461.23433;2.65195;3.40405e+03;0;0.81118;2.87716;R;NA;NA;1
Im014;12;25-17;25;17;50.00000;1.19611e+03;550.92796;2.04612;3.27315e+03;0;0.89843;2.06141;S;NA;NA;1
Im014;12;25-18;25;18;50.00000;1.02393e+03;378.74765;2.00039;2.94920e+03;0;0.85936;2.05621;U;NA;NA;0
Im014;12;25-19;25;19;50.00000;1.57243e+03;927.24426;3.01774;3.34602e+03;0;0.85342;3.17535;V;NA;NA;0
Im014;12;25-20;25;20;50.00000;1.27310e+03;627.91887;3.45211;3.23136e+03;0;0.91152;3.43582;W;NA;NA;0
Im014;12;25-21;25;21;50.00000;1.28101e+03;635.82543;3.72645;3.09436e+03;0;0.85570;3.87446;X;NA;NA;0
Im014;12;26-0;26;0;52.00000;1.16582e+03;517.28709;3.96649;3.26890e+03;0;0.87750;4.09202;A;NA;NA;1
Im014;12;26-1;26;1;52.00000;1.32274e+03;674.20064;3.26921;3.38063e+03;0;0.74646;3.76607;B;NA;NA;0
Im014;12;26-2;26;2;52.00000;1.25900e+03;610.46668;3.00630;3.42282e+03;0;0.78976;3.37905;C;NA;NA;0
Im014;12;26-3;26;3;52.00000;1.16953e+03;520.98848;3.34923;3.49673e+03;0;0.81898;3.62597;D;NA;NA;0
Im014;12;26-4;26;4;52.00000;1.09892e+03;450.38665;2.54907;3.52677e+03;0;0.78360;2.81083;E;NA;NA;0
Im014;12;26-5;26;5;52.00000;1.62139e+03;972.85303;3.01774;3.70670e+03;0;0.82817;3.19954;F;NA;NA;0
Im014;12;26-6;26;6;52.00000;1.47695e+03;828.40931;3.20063;3.46058e+03;0;0.91364;3.17521;G;NA;NA;0
Im014;12;26-7;26;7;52.00000;1.48682e+03;838.28615;2.65195;3.49399e+03;0;0.83144;2.77160;I;NA;NA;0
Im014;12;26-8;26;8;52.00000;1.31118e+03;662.64589;3.49783;3.78845e+03;0;0.77173;3.83589;J;NA;NA;1
Im014;12;26-9;26;9;52.00000;1.38505e+03;736.51050;1.44028;3.37024e+03;1;0.60421;1.81637;K;NA;NA;0
Im014;12;26-10;26;10;52.00000;1.33264e+03;684.09801;1.69176;4.10291e+03;0;0.60620;2.18460;L;NA;NA;1
Im014;12;26-11;26;11;52.00000;1.38623e+03;737.69261;2.53764;3.26093e+03;0;0.67590;2.96016;M;NA;NA;0
Im014;12;26-12;26;12;52.00000;1.23796e+03;589.42716;3.20063;4.06566e+03;0;0.88418;3.25492;N;NA;NA;0
Im014;12;26-13;26;13;52.00000;1.26275e+03;614.21167;2.36618;3.41196e+03;0;0.81765;2.53208;O;NA;NA;0
Im014;12;26-14;26;14;52.00000;1.36380e+03;715.26288;4.57233;3.18226e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;26-15;26;15;52.00000;1.19840e+03;549.86634;3.96649;3.06103e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;26-16;26;16;52.00000;1.10784e+03;459.30771;2.65195;3.30333e+03;0;0.81118;2.87716;R;NA;NA;1
Im014;12;26-17;26;17;52.00000;1.22136e+03;572.82601;2.04612;3.06837e+03;0;0.89843;2.06141;S;NA;NA;1
Im014;12;26-18;26;18;52.00000;992.86857;344.33145;2.00039;3.03305e+03;1;0.85936;2.05621;U;NA;NA;0
Im014;12;26-19;26;19;52.00000;1.51538e+03;866.84167;3.01774;3.25891e+03;1;0.85342;3.17535;V;NA;NA;0
Im014;12;26-20;26;20;52.00000;1.26934e+03;620.80063;3.45211;3.11349e+03;1;0.91152;3.43582;W;NA;NA;0
Im014;12;26-21;26;21;52.00000;1.24721e+03;598.66840;3.72645;3.03156e+03;0;0.85570;3.87446;X;NA;NA;0
Im014;12;27-0;27;0;54.00000;1.17341e+03;529.95282;3.96649;3.23139e+03;0;0.87750;4.09202;A;NA;NA;0
Im014;12;27-1;27;1;54.00000;1.31845e+03;674.99176;3.26921;3.37419e+03;0;0.74646;3.76607;B;NA;NA;0
Im014;12;27-2;27;2;54.00000;1.27425e+03;630.79167;3.00630;3.43086e+03;0;0.78976;3.37905;C;NA;NA;0
Im014;12;27-3;27;3;54.00000;1.18206e+03;538.59874;3.34923;3.48884e+03;0;0.81898;3.62597;D;NA;NA;0
Im014;12;27-4;27;4;54.00000;1.10848e+03;465.02054;2.54907;3.53162e+03;0;0.78360;2.81083;E;NA;NA;0
Im014;12;27-5;27;5;54.00000;1.60555e+03;962.08617;3.01774;3.71922e+03;0;0.82817;3.19954;F;NA;NA;0
Im014;12;27-6;27;6;54.00000;1.48751e+03;844.05500;3.20063;3.45358e+03;0;0.91364;3.17521;G;NA;NA;0
Im014;12;27-7;27;7;54.00000;1.53964e+03;896.17865;2.65195;3.47985e+03;0;0.83144;2.77160;I;NA;NA;0
Im014;12;27-8;27;8;54.00000;1.32789e+03;684.42960;3.49783;3.81884e+03;0;0.77173;3.83589;J;NA;NA;1
Im014;12;27-9;27;9;54.00000;1.35346e+03;710.00103;1.44028;3.44649e+03;0;0.60421;1.81637;K;NA;NA;0
Im014;12;27-10;27;10;54.00000;1.36503e+03;721.56774;1.69176;4.06753e+03;0;0.60620;2.18460;L;NA;NA;1
Im014;12;27-11;27;11;54.00000;1.41672e+03;773.26144;2.53764;3.24789e+03;1;0.67590;2.96016;M;NA;NA;0
Im014;12;27-12;27;12;54.00000;1.23959e+03;596.13357;3.20063;4.00973e+03;0;0.88418;3.25492;N;NA;NA;0
Im014;12;27-13;27;13;54.00000;1.27466e+03;631.19772;2.36618;3.41914e+03;0;0.81765;2.53208;O;NA;NA;0
Im014;12;27-14;27;14;54.00000;1.36766e+03;724.20321;4.57233;3.17697e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;27-15;27;15;54.00000;1.20425e+03;560.79144;3.96649;3.07670e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;27-16;27;16;54.00000;1.10927e+03;465.80796;2.65195;3.26775e+03;1;0.81118;2.87716;R;NA;NA;0
Im014;12;27-17;27;17;54.00000;1.21885e+03;575.39546;2.04612;3.17886e+03;0;0.89843;2.06141;S;NA;NA;1
Im014;12;27-18;27;18;54.00000;1.00094e+03;357.47786;2.00039;2.92502e+03;2;0.85936;2.05621;U;NA;NA;0
Im014;12;27-19;27;19;54.00000;1.54218e+03;898.72253;3.01774;3.25589e+03;1;0.85342;3.17535;V;NA;NA;0
Im014;12;27-20;27;20;54.00000;1.28411e+03;640.65330;3.45211;3.08472e+03;1;0.91152;3.43582;W;NA;NA;0
Im014;12;27-21;27;21;54.00000;1.25620e+03;612.73703;3.72645;3.03421e+03;0;0.85570;3.87446;X;NA;NA;0
Im014;12;28-0;28;0;56.00000;1.16434e+03;522.04061;3.96649;3.27961e+03;0;0.87750;4.09202;A;NA;NA;1
Im014;12;28-1;28;1;56.00000;1.29459e+03;652.28796;3.26921;3.38248e+03;0;0.74646;3.76607;B;NA;NA;0
Im014;12;28-2;28;2;56.00000;1.25899e+03;616.68914;3.00630;3.40677e+03;0;0.78976;3.37905;C;NA;NA;0
Im014;12;28-3;28;3;56.00000;1.17358e+03;531.28075;3.34923;3.46434e+03;0;0.81898;3.62597;D;NA;NA;0
Im014;12;28-4;28;4;56.00000;1.09032e+03;448.02342;2.54907;3.53384e+03;0;0.78360;2.81083;E;NA;NA;0
Im014;12;28-5;28;5;56.00000;1.60225e+03;959.95434;3.01774;3.65174e+03;0;0.82817;3.19954;F;NA;NA;0
Im014;12;28-6;28;6;56.00000;1.46808e+03;825.77912;3.20063;3.44874e+03;0;0.91364;3.17521;G;NA;NA;0
Im014;12;28-7;28;7;56.00000;1.48118e+03;838.88158;2.65195;3.48454e+03;0;0.83144;2.77160;I;NA;NA;0
Im014;12;28-8;28;8;56.00000;1.30106e+03;658.76264;3.49783;3.78475e+03;0;0.77173;3.83589;J;NA;NA;1
Im014;12;28-9;28;9;56.00000;1.37409e+03;731.78785;1.44028;3.40071e+03;0;0.60421;1.81637;K;NA;NA;0
Im014;12;28-10;28;10;56.00000;1.33845e+03;696.14649;1.69176;4.06668e+03;0;0.60620;2.18460;L;NA;NA;1
Im014;12;28-11;28;11;56.00000;1.40991e+03;767.61496;2.53764;3.25336e+03;0;0.67590;2.96016;M;NA;NA;0
Im014;12;28-12;28;12;56.00000;1.20541e+03;563.11126;3.20063;3.97947e+03;0;0.88418;3.25492;N;NA;NA;0
Im014;12;28-13;28;13;56.00000;1.27880e+03;636.50248;2.36618;3.37509e+03;0;0.81765;2.53208;O;NA;NA;0
Im014;12;28-14;28;14;56.00000;1.34354e+03;701.23555;4.57233;3.17172e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;28-15;28;15;56.00000;1.20937e+03;567.07519;3.96649;3.08745e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;28-16;28;16;56.00000;1.12257e+03;480.27382;2.65195;3.25266e+03;0;0.81118;2.87716;R;NA;NA;0
Im014;12;28-17;28;17;56.00000;1.15321e+03;510.91284;2.04612;3.09344e+03;0;0.89843;2.06141;S;NA;NA;1
Im014;12;28-18;28;18;56.00000;981.06286;338.76341;2.00039;3.02946e+03;0;0.85936;2.05621;U;NA;NA;0
Im014;12;28-19;28;19;56.00000;1.50739e+03;865.09449;3.01774;3.24330e+03;0;0.85342;3.17535;V;NA;NA;0
Im014;12;28-20;28;20;56.00000;1.26459e+03;622.28664;3.45211;3.08251e+03;0;0.91152;3.43582;W;NA;NA;0
Im014;12;28-21;28;21;56.00000;1.22013e+03;577.82938;3.72645;3.03171e+03;0;0.85570;3.87446;X;NA;NA;0
Im014;12;29-0;29;0;58.00000;1.16274e+03;521.35714;3.96649;3.28746e+03;0;0.87750;4.09202;A;NA;NA;0
Im014;12;29-1;29;1;58.00000;1.29211e+03;650.72489;3.26921;3.38385e+03;0;0.74646;3.76607;B;NA;NA;0
Im014;12;29-2;29;2;58.00000;1.25975e+03;618.36175;3.00630;3.37818e+03;0;0.78976;3.37905;C;NA;NA;0
Im014;12;29-3;29;3;58.00000;1.16849e+03;527.10797;3.34923;3.49288e+03;0;0.81898;3.62597;D;NA;NA;0
Im014;12;29-4;29;4;58.00000;1.09501e+03;453.62547;2.54907;3.56701e+03;0;0.78360;2.81083;E;NA;NA;0
Im014;12;29-5;29;5;58.00000;1.58281e+03;941.42332;3.01774;3.64730e+03;0;0.82817;3.19954;F;NA;NA;0
Im014;12;29-6;29;6;58.00000;1.44307e+03;801.68793;3.20063;3.44286e+03;0;0.91364;3.17521;G;NA;NA;0
Im014;12;29-7;29;7;58.00000;1.49854e+03;857.15530;2.65195;3.49881e+03;0;0.83144;2.77160;I;NA;NA;0
Im014;12;29-8;29;8;58.00000;1.29678e+03;655.40082;3.49783;3.80616e+03;0;0.77173;3.83589;J;NA;NA;1
Im014;12;29-9;29;9;58.00000;1.38356e+03;742.17206;1.44028;3.38637e+03;0;0.60421;1.81637;K;NA;NA;0
Im014;12;29-10;29;10;58.00000;1.30719e+03;665.80569;1.69176;3.88780e+03;1;0.60620;2.18460;L;NA;NA;1
Im014;12;29-11;29;11;58.00000;1.36195e+03;720.56245;2.53764;3.31709e+03;0;0.67590;2.96016;M;NA;NA;0
Im014;12;29-12;29;12;58.00000;1.19377e+03;552.38436;3.20063;4.00961e+03;0;0.88418;3.25492;N;NA;NA;0
Im014;12;29-13;29;13;58.00000;1.24146e+03;600.07544;2.36618;3.39646e+03;0;0.81765;2.53208;O;NA;NA;0
Im014;12;29-14;29;14;58.00000;1.32938e+03;687.99150;4.57233;3.16964e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;29-15;29;15;58.00000;1.20141e+03;560.02861;3.96649;3.08182e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;29-16;29;16;58.00000;1.09612e+03;454.73719;2.65195;3.23467e+03;0;0.81118;2.87716;R;NA;NA;0
Im014;12;29-17;29;17;58.00000;1.16322e+03;521.83438;2.04612;3.07401e+03;0;0.89843;2.06141;S;NA;NA;1
Im014;12;29-18;29;18;58.00000;991.54286;350.15936;2.00039;3.04589e+03;0;0.85936;2.05621;U;NA;NA;0
Im014;12;29-19;29;19;58.00000;1.47884e+03;837.45362;3.01774;3.26195e+03;1;0.85342;3.17535;V;NA;NA;0
Im014;12;29-20;29;20;58.00000;1.26259e+03;621.20260;3.45211;3.03723e+03;1;0.91152;3.43582;W;NA;NA;0
Im014;12;29-21;29;21;58.00000;1.20701e+03;565.62877;3.72645;3.04294e+03;0;0.85570;3.87446;X;NA;NA;0
Im014;12;30-0;30;0;60.00000;1.14160e+03;497.52236;3.96649;3.27241e+03;0;0.87750;4.09202;A;NA;NA;1
Im014;12;30-1;30;1;60.00000;1.26710e+03;623.03071;3.26921;3.36051e+03;0;0.74646;3.76607;B;NA;NA;0
Im014;12;30-2;30;2;60.00000;1.20471e+03;560.63304;3.00630;3.40597e+03;0;0.78976;3.37905;C;NA;NA;0
Im014;12;30-3;30;3;60.00000;1.14468e+03;500.60841;3.34923;3.48531e+03;0;0.81898;3.62597;D;NA;NA;0
Im014;12;30-4;30;4;60.00000;1.07632e+03;432.24420;2.54907;3.53256e+03;0;0.78360;2.81083;E;NA;NA;0
Im014;12;30-5;30;5;60.00000;1.53911e+03;895.03945;3.01774;3.64759e+03;0;0.82817;3.19954;F;NA;NA;0
Im014;12;30-6;30;6;60.00000;1.42124e+03;777.16867;3.20063;3.41387e+03;0;0.91364;3.17521;G;NA;NA;0
Im014;12;30-7;30;7;60.00000;1.47371e+03;829.63271;2.65195;3.45580e+03;0;0.83144;2.77160;I;NA;NA;0
Im014;12;30-8;30;8;60.00000;1.25127e+03;607.19706;3.49783;3.71965e+03;0;0.77173;3.83589;J;NA;NA;1
Im014;12;30-9;30;9;60.00000;1.34747e+03;703.39407;1.44028;3.40024e+03;0;0.60421;1.81637;K;NA;NA;0
Im014;12;30-10;30;10;60.00000;1.32778e+03;683.70284;1.69176;4.01281e+03;0;0.60620;2.18460;L;NA;NA;1
Im014;12;30-11;30;11;60.00000;1.34909e+03;705.01140;2.53764;3.26533e+03;0;0.67590;2.96016;M;NA;NA;0
Im014;12;30-12;30;12;60.00000;1.17349e+03;529.41867;3.20063;3.98480e+03;0;0.88418;3.25492;N;NA;NA;0
Im014;12;30-13;30;13;60.00000;1.20823e+03;564.15287;2.36618;3.37343e+03;1;0.81765;2.53208;O;NA;NA;0
Im014;12;30-14;30;14;60.00000;1.28115e+03;637.07582;4.57233;3.15688e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;30-15;30;15;60.00000;1.16645e+03;522.37250;3.96649;3.06531e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;30-16;30;16;60.00000;1.06189e+03;417.81375;2.65195;3.24072e+03;0;0.81118;2.87716;R;NA;NA;0
Im014;12;30-17;30;17;60.00000;1.19541e+03;551.33364;2.04612;2.98430e+03;0;0.89843;2.06141;S;NA;NA;1
Im014;12;30-18;30;18;60.00000;962.40571;318.33153;2.00039;3.11214e+03;0;0.85936;2.05621;U;NA;NA;0
Im014;12;30-19;30;19;60.00000;1.44161e+03;797.53188;3.01774;3.29490e+03;0;0.85342;3.17535;V;NA;NA;0
Im014;12;30-20;30;20;60.00000;1.23773e+03;593.65098;3.45211;3.04477e+03;2;0.91152;3.43582;W;NA;NA;0
Im014;12;30-21;30;21;60.00000;1.17388e+03;529.80312;3.72645;3.02337e+03;0;0.85570;3.87446;X;NA;NA;0
Im014;12;31-0;31;0;62.00000;1.12897e+03;489.49942;3.96649;3.48872e+03;0;0.87750;4.09202;A;NA;NA;0
Im014;12;31-1;31;1;62.00000;1.28758e+03;648.11504;3.26921;3.58382e+03;0;0.74646;3.76607;B;NA;NA;0
Im014;12;31-2;31;2;62.00000;1.22483e+03;585.36382;3.00630;3.63325e+03;0;0.78976;3.37905;C;NA;NA;0
Im014;12;31-3;31;3;62.00000;1.15459e+03;515.12498;3.34923;3.70008e+03;0;0.81898;3.62597;D;NA;NA;0
Im014;12;31-4;31;4;62.00000;1.07587e+03;436.39659;2.54907;3.76800e+03;0;0.78360;2.81083;E;NA;NA;0
Im014;12;31-5;31;5;62.00000;1.56916e+03;929.69021;3.01774;3.87590e+03;0;0.82817;3.19954;F;NA;NA;0
Im014;12;31-6;31;6;62.00000;1.42640e+03;786.93469;3.20063;3.63883e+03;0;0.91364;3.17521;G;NA;NA;0
Im014;12;31-7;31;7;62.00000;1.42838e+03;788.91474;2.65195;3.73169e+03;0;0.83144;2.77160;I;NA;NA;0
Im014;12;31-8;31;8;62.00000;1.27734e+03;637.86772;3.49783;3.97127e+03;0;0.77173;3.83589;J;NA;NA;1
Im014;12;31-9;31;9;62.00000;1.31358e+03;674.11049;1.44028;3.71640e+03;2;0.60421;1.81637;K;NA;NA;0
Im014;12;31-10;31;10;62.00000;1.29169e+03;652.22031;1.69176;4.07341e+03;0;0.60620;2.18460;L;NA;NA;1
Im014;12;31-11;31;11;62.00000;1.34124e+03;701.77437;2.53764;3.52277e+03;1;0.67590;2.96016;M;NA;NA;0
Im014;12;31-12;31;12;62.00000;1.17354e+03;534.07398;3.20063;4.27169e+03;0;0.88418;3.25492;N;NA;NA;0
Im014;12;31-13;31;13;62.00000;1.22316e+03;583.69054;2.36618;3.66048e+03;0;0.81765;2.53208;O;NA;NA;0
Im014;12;31-14;31;14;62.00000;1.27982e+03;640.34612;4.57233;3.35093e+03;0;0.81040;4.84361;P;NA;NA;0
Im014;12;31-15;31;15;62.00000;1.16290e+03;523.43314;3.96649;3.22501e+03;0;0.80884;4.27387;Q;NA;NA;0
Im014;12;31-16;31;16;62.00000;1.08149e+03;442.01819;2.65195;3.46836e+03;0;0.81118;2.87716;R;NA;NA;0
